"Date Time","pH (pH)","Turbidity (NTU)","Temperature (C)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm)","Salinity (psu)","Resistivity (Ω-cm)","Density (g/cm³)","Total Dissolved Solids (mg/L)","DO (mg/L)","% Saturation O₂ (% sat)","Partial Pressure O₂ (psi)","External Voltage (V)","Pressure (kPa)","Depth (m)","ORP (mV)"
"2022-03-25 06:00:00.000","8.127714157104492","12.359259605407715","21.376344680786133","263.3132019042969","282.8927307128906","","","","","8.247613906860352","94.55580139160156","","15.668999671936035","7.733614083412038","0.9813007116317749","251.74517822265622"
"2022-03-25 07:00:00.000","8.113737106323242","11.907581329345703","21.225860595703125","261.89544677734375","282.2410888671875","","","","","8.178050994873047","93.51188659667969","","15.668999671936035","7.697863640540011","0.9776178598403931","255.23324584960938"
"2022-03-25 08:00:00.000","8.094407081604004","13.63015079498291","21.099315643310547","261.5751647949219","282.6321105957031","","","","","8.065309524536133","91.961181640625","","15.65999984741211","7.713776234169338","0.9791455268859863","261.6658020019531"
"2022-03-25 09:00:00.000","8.077848434448242","12.347430229187012","20.97049331665039","261.1110534667969","282.8827209472656","","","","","7.982422351837158","90.7509765625","","15.678000450134277","7.701302689316588","0.9781178832054138","266.5867614746094"
"2022-03-25 10:00:00.000","8.051467895507812","12.674578666687012","20.8233585357666","261.0077209472656","283.6343078613281","","","","","7.918612480163574","89.73141479492188","","15.668999671936035","7.645997170215729","0.9722580909729004","272.47808837890625"
"2022-03-25 11:00:00.000","8.035846710205078","13.300423622131348","20.669254302978516","260.8162841796875","284.33575439453125","","","","","7.883142948150635","89.01368713378906","","15.678000450134277","7.639487796466631","0.9715545177459717","272.82379150390625"
"2022-03-25 12:00:00.000","8.028820037841797","14.251832008361816","20.529369354248047","260.43597412109375","284.75054931640625","","","","","7.888003826141357","88.72643280029297","","15.668999671936035","7.637561278163515","0.9714139699935913","273.32684326171875"
"2022-03-25 13:00:00.000","8.033821105957031","13.9788818359375","20.49053192138672","260.0608825683594","284.5712585449219","","","","","7.8694233894348145","88.44676208496094","","15.678000450134277","7.553482079147901","0.96267169713974","276.3285217285156"
"2022-03-25 14:00:00.000","8.047331809997559","13.332819938659668","20.606929779052734","261.02410888671875","284.9320983886719","","","","","7.865414619445801","88.58094787597656","","15.668999671936035","7.593598211859936","0.9668644666671753","274.9981689453125"
"2022-03-25 15:00:00.000","8.068418502807617","12.980425834655762","20.74531364440918","261.4219665527344","284.54541015625","","","","","7.946304798126221","89.79290008544922","","15.668999671936035","7.576758977167176","0.9653529524803162","271.80810546875"
"2022-03-25 16:00:00.000","8.08286190032959","13.374171257019043","20.78711700439453","261.5262451171875","284.4117431640625","","","","","8.018967628479004","90.69538116455078","","15.687000274658203","7.5450853481066","0.9618628621101379","272.83807373046875"
"2022-03-25 17:00:00.000","8.08076000213623","13.90314769744873","20.728778839111328","260.82550048828125","283.9938049316406","","","","","8.0087308883667","90.50110626220703","","15.687000274658203","7.500879178384624","0.9575568437576294","273.8799743652344"
"2022-03-25 18:00:00.000","8.081730842590332","14.384712219238281","20.63374137878418","258.0539245605469","281.532470703125","","","","","8.018890380859375","90.5888442993164","","15.678000450134277","7.570045661010594","0.9644637703895569","276.50018310546875"
"2022-03-25 19:00:00.000","8.087563514709473","14.163790702819824","20.54007911682129","255.59544372558594","279.3955993652344","","","","","8.081710815429688","91.27420806884766","","15.678000450134277","7.554981386422872","0.9630957841873169","276.5884094238281"
"2022-03-25 20:00:00.000","8.084066390991211","14.559382438659668","20.50006103515625","255.51092529296875","279.5367736816406","","","","","8.13115406036377","91.73009490966797","","15.668999671936035","7.526016987299122","0.959944486618042","276.27130126953125"
"2022-03-25 21:00:00.000","8.095701217651367","14.281039237976074","20.45336151123047","256.7916564941406","281.2123718261719","","","","","8.21564769744873","92.59736633300781","","15.696000099182129","7.5242613534072635","0.9598354697227478","283.8935546875"
"2022-03-25 22:00:00.000","8.096341133117676","14.679547309875488","20.412635803222656","257.40863037109375","282.1283264160156","","","","","8.267305374145508","93.07426452636719","","15.678000450134277","7.517928967084113","0.9590992331504822","286.1656799316406"
"2022-03-25 23:00:00.000","8.081463813781738","15.220471382141113","20.36374282836914","256.64642333984375","281.58111572265625","","","","","8.212971687316895","92.5487289428711","","15.668999671936035","7.9846478608117115","1.006767749786377","288.42828369140625"
"2022-03-26 00:00:00.000","8.061872482299805","14.580716133117676","20.279050827026367","255.50108337402344","280.82293701171875","","","","","8.25297737121582","92.50948333740234","","15.678000450134277","7.75677248122946","0.983665943145752","296.97796630859375"
"2022-03-26 01:00:00.000","8.084563255310059","14.991825103759766","20.154155731201172","255.904296875","282.0054931640625","","","","","8.3081636428833","92.7287368774414","","15.668999671936035","7.65454545945511","0.9731003642082214","295.2303466796875"
"2022-03-26 02:00:00.000","8.086542129516602","16.018102645874023","20.06338119506836","259.0771789550781","286.04852294921875","","","","","8.299798965454102","92.38543701171875","","15.65999984741211","7.590711994497163","0.9666690826416016","300.33966064453125"
"2022-03-26 03:00:00.000","8.101408958435059","15.856036186218262","20.004011154174805","258.8564453125","286.1631164550781","","","","","8.344332695007324","92.84151458740234","","15.678000450134277","7.635181102435273","0.9711989760398865","296.3485412597656"
"2022-03-26 04:00:00.000","8.111111640930176","15.914294242858887","19.92839813232422","256.32904052734375","283.82220458984375","","","","","8.317744255065918","92.35636138916016","","15.696000099182129","7.626600263784223","0.9703164100646973","299.7364807128906"
"2022-03-26 05:00:00.000","8.113146781921387","16.374414443969727","19.862348556518555","254.95797729492188","282.698974609375","","","","","8.284720420837402","91.76966857910156","","15.668999671936035","7.526654752333997","0.9599064588546753","298.50384521484375"
"2022-03-26 06:00:00.000","8.105290412902832","16.374887466430664","19.823759078979492","255.07211303710938","283.056884765625","","","","","8.250732421875","91.35938262939453","","15.668999671936035","7.557861500770956","0.9630122184753418","304.228271484375"
"2022-03-26 07:00:00.000","8.108369827270508","16.659093856811523","19.788267135620117","254.97840881347656","283.1658935546875","","","","","8.20998477935791","90.84803771972656","","15.678000450134277","7.421093958786436","0.9492539763450623","303.739501953125"
"2022-03-26 08:00:00.000","8.100607872009277","17.103025436401367","19.746688842773438","255.1024932861328","283.55377197265625","","","","","8.13710880279541","89.97776794433594","","15.668999671936035","7.4469615865406835","0.9518265128135681","307.7497253417969"
"2022-03-26 09:00:00.000","8.087644577026367","17.10032844543457","19.684934616088867","255.02467346191406","283.83941650390625","","","","","8.115450859069824","89.6295166015625","","15.696000099182129","7.533789176504038","0.9607899188995361","305.530029296875"
"2022-03-26 10:00:00.000","8.086224555969238","17.955785751342773","19.628494262695312","255.36856079101562","284.5635681152344","","","","","8.073123931884766","89.05452728271484","","15.704999923706055","7.540127665841876","0.9611697793006897","309.0657958984375"
"2022-03-26 11:00:00.000","8.072454452514648","17.943496704101562","19.570995330810547","256.3372802734375","285.9930419921875","","","","","8.045492172241211","88.62501525878906","","15.678000450134277","7.609149201869012","0.9684712886810303","307.97381591796875"
"2022-03-26 12:00:00.000","8.068559646606445","18.191503524780273","19.525211334228516","257.3599548339844","287.4144592285156","","","","","8.015120506286621","88.06695556640625","","15.678000450134277","7.523498476571289","0.9596679210662842","307.4469299316406"
"2022-03-26 13:00:00.000","8.06653118133545","17.4195556640625","19.546581268310547","258.24658203125","288.273193359375","","","","","8.059194564819336","88.51374816894531","","15.696000099182129","7.417135645176838","0.9488582015037537","308.64617919921875"
"2022-03-26 14:00:00.000","8.064539909362793","18.26682472229004","19.56924057006836","259.5032653808594","289.5361328125","","","","","8.041609764099121","88.45145416259766","","15.696000099182129","7.63815937360292","0.9714356064796448","309.0180969238281"
"2022-03-26 15:00:00.000","8.074277877807617","17.951814651489258","19.58496856689453","260.84423828125","290.9347839355469","","","","","8.024059295654297","88.23561096191406","","15.696000099182129","7.57420130542843","0.9647879004478455","309.2040710449219"
"2022-03-26 16:00:00.000","8.083373069763184","17.783510208129883","19.597339630126953","261.92230224609375","292.0602111816406","","","","","8.043060302734375","88.22596740722656","","15.65999984741211","7.3077609760339595","0.9376938939094543","307.74017333984375"
"2022-03-26 17:00:00.000","8.0949068069458","17.38609504699707","19.685043334960938","262.7261657714844","292.410400390625","","","","","7.908542633056641","87.03095245361328","","15.668999671936035","7.4038203928817286","0.9472543001174927","305.8852844238281"
"2022-03-26 18:00:00.000","8.10512638092041","17.2241153717041","19.797630310058594","263.69140625","292.7839660644531","","","","","8.242850303649902","90.95613861083984","","15.687000274658203","7.4191938868803","0.9489172697067261","306.10223388671875"
"2022-03-26 19:00:00.000","8.114909172058105","17.381755828857422","19.957494735717773","265.5224304199219","293.82086181640625","","","","","8.257716178894043","91.60911560058594","","15.704999923706055","7.636838070923011","0.9712474346160889","301.5007629394531"
"2022-03-26 20:00:00.000","8.118532180786133","17.75209617614746","20.014650344848633","266.2461853027344","294.2662658691406","","","","","8.315705299377441","92.19224548339844","","15.678000450134277","7.480344568298401","0.9552716612815857","301.60089111328125"
"2022-03-26 21:00:00.000","8.114821434020996","17.57077407836914","20.019306182861328","265.9756774902344","293.93841552734375","","","","","8.280479431152344","91.7950439453125","","15.668999671936035","7.440767535217121","0.9511551856994629","301.7296447753906"
"2022-03-26 22:00:00.000","8.117437362670898","17.92694664001465","19.977680206298828","265.347412109375","293.501953125","","","","","8.332149505615234","92.27865600585938","","15.678000450134277","7.420061532135082","0.9491085410118103","314.22039794921875"
"2022-03-26 23:00:00.000","8.107032775878906","17.926776885986328","19.949966430664062","264.93560791015625","293.2181396484375","","","","","8.34597396850586","92.38497161865234","","15.687000274658203","7.489661837388445","0.9562800526618958","316.394775390625"
"2022-03-27 00:00:00.000","8.113529205322266","17.86832046508789","19.920024871826172","264.8702087402344","293.3314514160156","","","","","8.36822509765625","92.5190658569336","","15.696000099182129","7.47822733078629","0.954970121383667","315.58416748046875"
"2022-03-27 01:00:00.000","8.113123893737793","18.1312255859375","19.88441276550293","265.0422058105469","293.7431640625","","","","","8.40396499633789","92.81623077392578","","15.668999671936035","7.480574448518307","0.9551101922988892","314.90704345703125"
"2022-03-27 02:00:00.000","8.112115859985352","17.598539352416992","19.83759880065918","265.53558349609375","294.5819091796875","","","","","8.444979667663574","93.14878845214844","","15.687000274658203","7.482908851636392","0.9555690884590149","319.262939453125"
"2022-03-27 03:00:00.000","8.110411643981934","17.653329849243164","19.781587600708008","266.2972717285156","295.7779541015625","","","","","8.484451293945312","93.4443588256836","","15.696000099182129","7.496381765144271","0.9569864869117737","320.8865966796875"
"2022-03-27 04:00:00.000","8.116559982299805","17.71990203857422","19.73078155517578","267.34454345703125","297.2615661621094","","","","","8.526094436645508","93.762939453125","","15.704999923706055","7.475196166824683","0.9545453786849976","322.6318054199219"
"2022-03-27 05:00:00.000","8.130192756652832","18.28225326538086","19.66823959350586","268.0156555175781","298.40411376953125","","","","","8.503665924072266","93.40335083007812","","15.678000450134277","7.476346585093332","0.954728901386261","320.2356872558594"
